age_group,arrest_boro,arrest_date,arrest_key,arrest_precinct,jurisdiction_code,ky_cd,latitude,law_cat_cd,law_code,longitude,ofns_desc,pd_cd,pd_desc,perp_race,perp_sex,x_coord_cd,y_coord_cd,year,month,PDCODE_VALUE.y,CATEGORY.y,LIT_LONG.y,LIT_SHORT.y,MP_Mis,MP_Fel,MS_Mis,MS_Fel,CSP_Mis,CSP_Fel,CSS_Fel,CSIS_Fel,School
25-44,S,3/2/16,150870985,121,0,235,40.6383511,M,PL 22003,-74.1355437,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",BLACK,M,946632,171871,2016,3,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
25-44,S,3/2/16,150870983,121,0,117,40.59224699,F,PL 2201601,-74.16089582,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",WHITE,M,939565,155086,2016,3,503,F,CPCS-3RD:NARC DRUG INT/SELL   ,CPCS-3         ,0,0,0,0,0,0,0,1,0
18-24,S,3/2/16,150857137,123,0,235,40.51913451,M,PL 22003,-74.19713647,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,929440,128470,2016,3,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
25-44,S,3/2/16,150861606,123,0,235,40.51943256,M,PL 22003,-74.1961986,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",HISPANIC,F,929701,128578,2016,3,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
45-64,S,3/2/16,150857136,123,0,235,40.51913451,M,PL 22003,-74.19713647,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,929440,128470,2016,3,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
25-44,S,3/2/16,150870982,120,0,235,40.6390923,M,PL 22003,-74.07566062,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,F,963252,172121,2016,3,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
25-44,S,3/2/16,150873860,121,0,235,40.63480757,M,PL 2211001,-74.13555451,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",HISPANIC,M,946627,170580,2016,3,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
18-24,S,3/2/16,150873859,121,0,235,40.63307135,M,PL 22003,-74.13683,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,F,946272,169948,2016,3,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
18-24,S,3/2/16,150873858,121,0,235,40.63761419,M,PL 2211001,-74.13894351,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",HISPANIC,M,945688,171604,2016,3,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
18-24,S,3/2/16,150868359,123,0,235,40.52815632,M,PL 22003,-74.21568861,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",HISPANIC,M,924290,131769,2016,3,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
18-24,S,3/2/16,150873862,121,0,235,40.63480757,M,PL 2211001,-74.13555451,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",HISPANIC,M,946627,170580,2016,3,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
25-44,S,3/1/16,150826343,122,0,117,40.57877368,F,PL 2201601,-74.10566233,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",WHITE,M,954899,150154,2016,3,503,F,CPCS-3RD:NARC DRUG INT/SELL   ,CPCS-3         ,0,0,0,0,0,0,0,1,0
25-44,S,3/1/16,150810169,122,0,235,40.59680094,M,PL 22003,-74.07909835,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",HISPANIC,F,962284,156714,2016,3,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
18-24,S,3/1/16,150836532,122,0,235,40.59318373,M,PL 22003,-74.08238869,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,961369,155397,2016,3,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
45-64,S,3/1/16,150836533,122,0,235,40.59911584,M,PL 22003,-74.08154618,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,961605,157558,2016,3,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
45-64,S,3/1/16,150817814,120,0,235,40.63302941,M,PL 22003,-74.12293016,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",BLACK,M,950130,169927,2016,3,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
65+,S,3/1/16,150833591,120,0,235,40.64261404,M,PL 2205002,-74.09060412,DANGEROUS DRUGS,508,"DRUG PARAPHERNALIA,POSSESSES OR SELLS 2",BLACK,M,959106,173408,2016,3,508,M,CRIM USE DRUG PAR-2ND:PACKAGE ,USE DRUG PARA-2,0,0,0,0,0,0,0,0,0
18-24,S,3/1/16,150833590,122,0,117,40.59856673,F,PL 2201601,-74.08176157,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",BLACK,M,961545,157358,2016,3,503,F,CPCS-3RD:NARC DRUG INT/SELL   ,CPCS-3         ,0,0,0,0,0,0,0,1,0
45-64,S,3/1/16,150836534,122,0,235,40.59911584,M,PL 22003,-74.08154618,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,F,961605,157558,2016,3,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
45-64,S,3/1/16,150817813,120,0,235,40.63302941,M,PL 22003,-74.12293016,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",HISPANIC,M,950130,169927,2016,3,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
65+,S,3/1/16,150833589,120,0,117,40.64261404,F,PL 2201601,-74.09060412,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",BLACK,M,959106,173408,2016,3,503,F,CPCS-3RD:NARC DRUG INT/SELL   ,CPCS-3         ,0,0,0,0,0,0,0,1,0
45-64,S,3/1/16,150817815,120,0,235,40.63302941,M,PL 22003,-74.12293016,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",BLACK,M,950130,169927,2016,3,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
25-44,S,3/1/16,150810170,122,0,235,40.59680094,M,PL 22003,-74.07909835,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,962284,156714,2016,3,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
25-44,S,3/1/16,150828678,121,0,117,40.61661785,F,PL 2201602,-74.14233607,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",BLACK,M,944734,163956,2016,3,503,F,CPCS-3RD:INT/SELL PREV CONV   ,CPCS-3         ,0,0,0,0,0,0,0,1,0
45-64,S,3/1/16,150833592,122,0,235,40.59856673,M,PL 22003,-74.08176157,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",HISPANIC,M,961545,157358,2016,3,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
45-64,S,2/29/16,150798803,120,0,235,40.6107044,M,PL 2211001,-74.08529162,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",BLACK,M,960569,161781,2016,2,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
18-24,S,2/28/16,150755294,120,0,235,40.64502275,M,PL 22003,-74.07721685,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,962822,174282,2016,2,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
25-44,S,2/27/16,150750627,122,0,117,40.57287479,F,PL 2201601,-74.13003664,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",WHITE,M,948125,148014,2016,2,503,F,CPCS-3RD:NARC DRUG INT/SELL   ,CPCS-3         ,0,0,0,0,0,0,0,1,0
18-24,S,2/27/16,150750750,122,0,235,40.58896584,M,PL 22003,-74.08496502,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,960652,153861,2016,2,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
25-44,S,2/27/16,150750628,122,0,117,40.57287479,F,PL 2203901,-74.13003664,DANGEROUS DRUGS,515,"CONTROLLED SUBSTANCE,SALE 3",WHITE,M,948125,148014,2016,2,515,F,CSCS-3RD:NARCOTIC DRUG        ,CSCS-3         ,0,0,0,0,0,0,1,0,0
25-44,S,2/27/16,150751899,121,0,117,40.5956603,F,PL 2200601,-74.1598022,DANGEROUS DRUGS,510,"CONTROLLED SUBSTANCE, INTENT TO SELL 5",WHITE,M,939871,156329,2016,2,510,F,CPCS-5TH:WITH INTENT TO SELL  ,CPCS-5         ,0,0,0,0,0,0,0,1,0
25-44,S,2/27/16,150752003,121,0,117,40.5956603,F,PL 2201601,-74.1598022,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",BLACK,M,939871,156329,2016,2,503,F,CPCS-3RD:NARC DRUG INT/SELL   ,CPCS-3         ,0,0,0,0,0,0,0,1,0
45-64,S,2/26/16,150731107,122,0,235,40.58904444,M,PL 22003,-74.08987975,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,F,959287,153891,2016,2,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
<18,S,2/26/16,150727037,121,0,235,40.60181806,M,PL 22003,-74.12059677,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,950762,158555,2016,2,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
<18,S,2/26/16,150727038,121,0,235,40.60181806,M,PL 22003,-74.12059677,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,950762,158555,2016,2,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
18-24,S,2/26/16,150720910,121,0,235,40.63767791,M,PL 22140,-74.16353473,DANGEROUS DRUGS,569,"MARIJUANA, SALE 4 & 5",BLACK,M,938863,171639,2016,2,569,M,CRIM SALE MARIHUANA-4TH       ,SALE MARIJNA 4 ,0,0,1,0,0,0,0,0,0
18-24,S,2/26/16,150727036,121,0,235,40.60435812,M,PL 22003,-74.12469242,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,F,949626,159482,2016,2,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
25-44,S,2/26/16,150734892,121,0,235,40.62762741,M,PL 22003,-74.14219023,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,944781,167967,2016,2,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
25-44,S,2/26/16,150727035,121,0,235,40.60435812,M,PL 22003,-74.12469242,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,949626,159482,2016,2,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
25-44,S,2/26/16,150723792,121,0,235,40.63093649,M,PL 2211001,-74.16174567,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",BLACK,M,939355,169182,2016,2,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
45-64,S,2/26/16,150701350,122,0,235,40.5765442,M,PL 2205002,-74.13038936,DANGEROUS DRUGS,508,"DRUG PARAPHERNALIA,POSSESSES OR SELLS 2",WHITE,M,948029,149351,2016,2,508,M,CRIM USE DRUG PAR-2ND:PACKAGE ,USE DRUG PARA-2,0,0,0,0,0,0,0,0,0
25-44,S,2/25/16,150679613,120,0,235,40.61261363,M,PL 2211001,-74.08312222,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",BLACK,M,961172,162476,2016,2,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
18-24,S,2/25/16,150678165,120,0,117,40.63260203,F,PL 2203901,-74.08574834,DANGEROUS DRUGS,515,"CONTROLLED SUBSTANCE,SALE 3",BLACK,M,960450,169759,2016,2,515,F,CSCS-3RD:NARCOTIC DRUG        ,CSCS-3         ,0,0,0,0,0,0,1,0,0
18-24,S,2/25/16,150694889,121,0,235,40.62372254,M,PL 22003,-74.16603659,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,938159,166556,2016,2,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
25-44,S,2/25/16,150694887,120,0,235,40.62384889,M,PL 22003,-74.08197986,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",BLACK,M,961493,166569,2016,2,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
18-24,S,2/25/16,150696094,121,0,235,40.63603431,M,PL 22003,-74.13335557,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,947238,171026,2016,2,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
18-24,S,2/25/16,150696093,121,0,235,40.63603431,M,PL 22003,-74.13335557,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,947238,171026,2016,2,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
25-44,S,2/25/16,150698298,120,0,235,40.63663152,M,PL 22003,-74.08177938,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,F,961553,171226,2016,2,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
18-24,S,2/25/16,150699489,121,0,235,40.63569205,M,PL 2205002,-74.13499425,DANGEROUS DRUGS,508,"DRUG PARAPHERNALIA,POSSESSES OR SELLS 2",WHITE,F,946783,170902,2016,2,508,M,CRIM USE DRUG PAR-2ND:PACKAGE ,USE DRUG PARA-2,0,0,0,0,0,0,0,0,0
18-24,S,2/25/16,150698299,120,0,235,40.63663152,M,PL 22003,-74.08177938,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",HISPANIC,M,961553,171226,2016,2,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
25-44,S,2/24/16,150665972,120,0,235,40.62717424,M,PL 22045,-74.07594252,DANGEROUS DRUGS,509,POSSESSION HYPODERMIC INSTRUMENT,WHITE,M,963170,167779,2016,2,509,M,POSSESSION HYPODERMIC INSTRUMT,POSS HYPO INST ,0,0,0,0,0,0,0,0,0
18-24,S,2/24/16,150665856,121,0,117,40.636667,F,PL 2201601,-74.1297502,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",BLACK,M,948239,171255,2016,2,503,F,CPCS-3RD:NARC DRUG INT/SELL   ,CPCS-3         ,0,0,0,0,0,0,0,1,0
18-24,S,2/24/16,150642936,122,0,117,40.56510642,F,PL 2201601,-74.10951702,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",WHITE,M,953822,145176,2016,2,503,F,CPCS-3RD:NARC DRUG INT/SELL   ,CPCS-3         ,0,0,0,0,0,0,0,1,0
18-24,S,2/24/16,150642942,122,0,117,40.56510642,F,PL 2201601,-74.10951702,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",WHITE,F,953822,145176,2016,2,503,F,CPCS-3RD:NARC DRUG INT/SELL   ,CPCS-3         ,0,0,0,0,0,0,0,1,0
18-24,S,2/24/16,150665854,121,0,117,40.636667,F,PL 2201601,-74.1297502,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",BLACK,M,948239,171255,2016,2,503,F,CPCS-3RD:NARC DRUG INT/SELL   ,CPCS-3         ,0,0,0,0,0,0,0,1,0
18-24,S,2/24/16,150665853,121,0,117,40.636667,F,PL 2201601,-74.1297502,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",BLACK,M,948239,171255,2016,2,503,F,CPCS-3RD:NARC DRUG INT/SELL   ,CPCS-3         ,0,0,0,0,0,0,0,1,0
45-64,S,2/24/16,150642938,122,0,117,40.56510642,F,PL 2201601,-74.10951702,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",WHITE,F,953822,145176,2016,2,503,F,CPCS-3RD:NARC DRUG INT/SELL   ,CPCS-3         ,0,0,0,0,0,0,0,1,0
45-64,S,2/24/16,150642941,122,0,117,40.56510642,F,PL 2201601,-74.10951702,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",WHITE,M,953822,145176,2016,2,503,F,CPCS-3RD:NARC DRUG INT/SELL   ,CPCS-3         ,0,0,0,0,0,0,0,1,0
25-44,S,2/24/16,150642937,122,0,117,40.56510642,F,PL 2201601,-74.10951702,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",WHITE,M,953822,145176,2016,2,503,F,CPCS-3RD:NARC DRUG INT/SELL   ,CPCS-3         ,0,0,0,0,0,0,0,1,0
18-24,S,2/24/16,150665855,121,0,117,40.63674414,F,PL 2201601,-74.13428297,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",BLACK,M,946981,171285,2016,2,503,F,CPCS-3RD:NARC DRUG INT/SELL   ,CPCS-3         ,0,0,0,0,0,0,0,1,0
18-24,S,2/24/16,150664519,121,0,117,40.636667,F,PL 2201601,-74.1297502,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",BLACK,M,948239,171255,2016,2,503,F,CPCS-3RD:NARC DRUG INT/SELL   ,CPCS-3         ,0,0,0,0,0,0,0,1,0
18-24,S,2/24/16,150664521,121,0,117,40.636667,F,PL 2201601,-74.1297502,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",BLACK,M,948239,171255,2016,2,503,F,CPCS-3RD:NARC DRUG INT/SELL   ,CPCS-3         ,0,0,0,0,0,0,0,1,0
25-44,S,2/24/16,150665857,121,0,117,40.636667,F,PL 2201601,-74.1297502,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",BLACK,M,948239,171255,2016,2,503,F,CPCS-3RD:NARC DRUG INT/SELL   ,CPCS-3         ,0,0,0,0,0,0,0,1,0
25-44,S,2/24/16,150661950,122,0,235,40.57899388,M,PL 2205002,-74.10795223,DANGEROUS DRUGS,508,"DRUG PARAPHERNALIA,POSSESSES OR SELLS 2",WHITE,F,954263,150235,2016,2,508,M,CRIM USE DRUG PAR-2ND:PACKAGE ,USE DRUG PARA-2,0,0,0,0,0,0,0,0,0
18-24,S,2/24/16,150642939,122,0,117,40.56510642,F,PL 2201601,-74.10951702,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",WHITE,M,953822,145176,2016,2,503,F,CPCS-3RD:NARC DRUG INT/SELL   ,CPCS-3         ,0,0,0,0,0,0,0,1,0
25-44,S,2/24/16,150642935,122,0,117,40.56510642,F,PL 2201601,-74.10951702,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",WHITE,M,953822,145176,2016,2,503,F,CPCS-3RD:NARC DRUG INT/SELL   ,CPCS-3         ,0,0,0,0,0,0,0,1,0
18-24,S,2/24/16,150642940,122,0,117,40.56510642,F,PL 2201601,-74.10951702,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",WHITE,F,953822,145176,2016,2,503,F,CPCS-3RD:NARC DRUG INT/SELL   ,CPCS-3         ,0,0,0,0,0,0,0,1,0
25-44,S,2/24/16,150661951,122,0,235,40.57899388,M,PL 2205002,-74.10795223,DANGEROUS DRUGS,508,"DRUG PARAPHERNALIA,POSSESSES OR SELLS 2",HISPANIC,M,954263,150235,2016,2,508,M,CRIM USE DRUG PAR-2ND:PACKAGE ,USE DRUG PARA-2,0,0,0,0,0,0,0,0,0
18-24,S,2/24/16,150664520,121,0,117,40.636667,F,PL 2201601,-74.1297502,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",BLACK,M,948239,171255,2016,2,503,F,CPCS-3RD:NARC DRUG INT/SELL   ,CPCS-3         ,0,0,0,0,0,0,0,1,0
18-24,S,2/23/16,150631688,120,0,117,40.63470865,F,PL 2201801,-74.10404311,DANGEROUS DRUGS,501,"CONTROLLED SUBSTANCE,POSSESS 2",BLACK,M,955373,170532,2016,2,501,F,CPCS-2ND:NARC DRUG-4OZ OR MORE,CPCS 2ND-NARC  ,0,0,0,0,0,1,0,0,0
18-24,S,2/23/16,150596173,121,0,117,40.62492086,F,PL 22055,-74.14670188,DANGEROUS DRUGS,531,"DRUG PARAPHERNALIA,POSSESSES OR SELLS 1",BLACK,M,943527,166983,2016,2,531,F,CRIM USE DRUG PARA - 1ST      ,USE DRUG PARA-1,0,0,0,0,0,0,0,0,0
25-44,S,2/23/16,150609869,120,0,235,40.6390923,M,PL 22003,-74.07566062,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,963252,172121,2016,2,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
18-24,S,2/22/16,150596172,121,0,235,40.60889096,M,PL 22003,-74.15323585,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,941703,161146,2016,2,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
25-44,S,2/22/16,150594690,120,0,235,40.63522503,M,PL 22003,-74.10664164,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",ASIAN/PAC.ISL,M,954652,170721,2016,2,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
18-24,S,2/22/16,150583377,123,0,235,40.54361539,M,PL 22003,-74.2155658,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,924338,137401,2016,2,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
25-44,S,2/22/16,150583378,120,0,117,40.64075492,F,PL 2201601,-74.07674709,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",BLACK,M,962951,172727,2016,2,503,F,CPCS-3RD:NARC DRUG INT/SELL   ,CPCS-3         ,0,0,0,0,0,0,0,1,0
25-44,S,2/20/16,150544304,121,0,117,40.6319742,F,PL 2200603,-74.1536095,DANGEROUS DRUGS,507,"CONTROLLED SUBSTANCE, POSSESSION 5",HISPANIC,M,941614,169556,2016,2,507,F,CRIM POSS CONTRL SUBST-5TH    ,CPCS-5         ,0,0,0,0,0,1,0,0,0
65+,S,2/20/16,150544012,120,0,235,40.63667563,M,PL 22003,-74.08529599,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",BLACK,M,960577,171243,2016,2,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
25-44,S,2/20/16,150544011,120,0,235,40.62490179,M,PL 22045,-74.0796468,DANGEROUS DRUGS,509,POSSESSION HYPODERMIC INSTRUMENT,WHITE,F,962141,166952,2016,2,509,M,POSSESSION HYPODERMIC INSTRUMT,POSS HYPO INST ,0,0,0,0,0,0,0,0,0
25-44,S,2/20/16,150544014,120,0,235,40.61178479,M,PL 22003,-74.07067735,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,964627,162171,2016,2,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
25-44,S,2/20/16,150544013,120,0,235,40.6363134,M,PL 22003,-74.08139347,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,961660,171110,2016,2,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
25-44,S,2/20/16,150544302,123,0,235,40.55614033,M,PL 22003,-74.20334545,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,927745,141956,2016,2,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
25-44,S,2/20/16,150544303,121,0,117,40.6319742,F,PL 2200601,-74.1536095,DANGEROUS DRUGS,510,"CONTROLLED SUBSTANCE, INTENT TO SELL 5",HISPANIC,M,941614,169556,2016,2,510,F,CPCS-5TH:WITH INTENT TO SELL  ,CPCS-5         ,0,0,0,0,0,0,0,1,0
18-24,S,2/20/16,150540667,121,0,117,40.63612736,F,PL 2201601,-74.13823783,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",BLACK,M,945883,171062,2016,2,503,F,CPCS-3RD:NARC DRUG INT/SELL   ,CPCS-3         ,0,0,0,0,0,0,0,1,0
18-24,S,2/20/16,150540665,121,0,117,40.63612736,F,PL 2201601,-74.13823783,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",HISPANIC,M,945883,171062,2016,2,503,F,CPCS-3RD:NARC DRUG INT/SELL   ,CPCS-3         ,0,0,0,0,0,0,0,1,0
18-24,S,2/19/16,150514394,123,0,117,40.5093676,F,PL 2203901,-74.24718809,DANGEROUS DRUGS,515,"CONTROLLED SUBSTANCE,SALE 3",WHITE,M,915514,124947,2016,2,515,F,CSCS-3RD:NARCOTIC DRUG        ,CSCS-3         ,0,0,0,0,0,0,1,0,0
