"","age_group","arrest_boro","arrest_date","arrest_key","arrest_precinct","jurisdiction_code","ky_cd","latitude","law_cat_cd","law_code","longitude","ofns_desc","pd_cd","pd_desc","perp_race","perp_sex","x_coord_cd","y_coord_cd","year","month"
"1368","25-44","S",2017-04-16,163826028,123,0,117,40.500033284,"F","PL 2200601",-74.23901296,"DANGEROUS DRUGS",510,"CONTROLLED SUBSTANCE, INTENT TO SELL 5","ASIAN/PAC.ISL","M",917778,121540,2017,4
"1369","25-44","S",2017-04-16,163826031,123,0,117,40.500033284,"F","PL 2200601",-74.23901296,"DANGEROUS DRUGS",510,"CONTROLLED SUBSTANCE, INTENT TO SELL 5","WHITE","F",917778,121540,2017,4
"1370","18-24","S",2017-04-16,163832550,120,0,235,40.640059618,"M","PL 2211001",-74.089350333,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","M",959453,172477,2017,4
"1371","25-44","S",2017-04-15,163825281,120,0,235,40.615491223,"M","PL 2200300",-74.08165623,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","BLACK","M",961580,163524,2017,4
"1372","45-64","S",2017-04-15,163822624,120,0,235,40.639599873,"M","PL 2200300",-74.075978281,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",963164,172306,2017,4
"1373","45-64","S",2017-04-15,163822625,120,0,235,40.639599873,"M","PL 2200300",-74.075978281,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","BLACK","M",963164,172306,2017,4
"1374","65+","S",2017-04-14,163803406,121,0,235,40.637609478,"M","PL 2200300",-74.133654174,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","BLACK","M",947156,171600,2017,4
"1375","45-64","S",2017-04-14,163803407,121,0,235,40.594637719,"M","PL 2200300",-74.15891756,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",940116,155956,2017,4
"1376","18-24","S",2017-04-14,163780969,120,0,235,40.636247925,"M","PL 2200300",-74.110516514,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","BLACK","M",953577,171095,2017,4
"1377","25-44","S",2017-04-14,163805078,120,0,235,40.64027202,"M","PL 2211001",-74.087984995,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","M",959832,172554,2017,4
"1378","18-24","S",2017-04-14,163802444,120,0,235,40.637107508,"M","PL 2211001",-74.087685371,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","M",959914,171401,2017,4
"1379","25-44","S",2017-04-13,163770671,122,0,235,40.595974423,"M","PL 2200300",-74.087148842,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",960048,156415,2017,4
"1380","18-24","S",2017-04-13,163770672,121,0,117,40.604626704,"F","PL 2200601",-74.162380586,"DANGEROUS DRUGS",510,"CONTROLLED SUBSTANCE, INTENT TO SELL 5","ASIAN/PAC.ISL","M",939161,159597,2017,4
"1381","25-44","S",2017-04-13,163744342,120,0,117,40.643288367,"F","PL 2201601",-74.084558546,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","BLACK","M",960784,173652,2017,4
"1382","25-44","S",2017-04-13,163764588,121,0,117,40.607669494,"F","PL 2201601",-74.121053919,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","BLACK","F",950638,160687,2017,4
"1383","<18","S",2017-04-13,163771950,121,0,117,40.604626704,"F","PL 2200601",-74.162380586,"DANGEROUS DRUGS",510,"CONTROLLED SUBSTANCE, INTENT TO SELL 5","WHITE","M",939161,159597,2017,4
"1384","18-24","S",2017-04-13,163771951,121,0,117,40.604626704,"F","PL 2200601",-74.162380586,"DANGEROUS DRUGS",510,"CONTROLLED SUBSTANCE, INTENT TO SELL 5","HISPANIC","M",939161,159597,2017,4
"1385","25-44","S",2017-04-13,163770669,120,0,235,40.644819236,"M","PL 2200300",-74.095969078,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","BLACK","F",957618,174213,2017,4
"1386","25-44","S",2017-04-13,163764587,121,0,117,40.607669494,"F","PL 2201601",-74.121053919,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","BLACK","M",950638,160687,2017,4
"1387","45-64","S",2017-04-12,163736555,120,0,235,40.637755348,"M","PL 2200300",-74.076019417,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",963152,171634,2017,4
"1388","25-44","S",2017-04-12,163736551,120,0,235,40.637755348,"M","PL 2200300",-74.076019417,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","F",963152,171634,2017,4
"1389","18-24","S",2017-04-12,163730794,122,0,117,40.573314687,"F","PL 2201601",-74.088955081,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","WHITE","M",959538,148160,2017,4
"1390","45-64","S",2017-04-12,163698680,120,0,235,40.613724029,"M","PL 2200300",-74.084820045,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","BLACK","M",960701,162881,2017,4
"1391","45-64","S",2017-04-12,163736552,120,0,235,40.637755348,"M","PL 2200300",-74.076019417,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","F",963152,171634,2017,4
"1392","25-44","S",2017-04-12,163738244,121,0,117,40.589686409,"F","PL 2200906",-74.192786504,"DANGEROUS DRUGS",505,"CONTROLLED SUBSTANCE, POSSESSION 4","WHITE","M",930706,154171,2017,4
"1393","25-44","S",2017-04-12,163737906,120,0,235,40.637163266,"M","PL 2200300",-74.086546878,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","HISPANIC","M",960230,171421,2017,4
"1394","18-24","S",2017-04-11,163695258,121,0,235,40.610754996,"M","PL 2200300",-74.157065069,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",940641,161827,2017,4
"1395","18-24","S",2017-04-11,163695253,120,0,235,40.640193286,"M","PL 2211001",-74.079247078,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","M",962257,172523,2017,4
"1396","18-24","S",2017-04-11,163696799,121,0,117,40.620309479,"F","PL 2200906",-74.151039538,"DANGEROUS DRUGS",505,"CONTROLLED SUBSTANCE, POSSESSION 4","WHITE","M",942320,165305,2017,4
"1397","45-64","S",2017-04-11,163695254,120,0,235,40.6242432,"M","PL 2200300",-74.079408257,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","BLACK","M",962207,166712,2017,4
"1398","25-44","S",2017-04-11,163682102,120,0,235,40.644752079,"M","PL 2200300",-74.087241382,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",960040,174186,2017,4
"1399","18-24","S",2017-04-11,163696800,121,0,117,40.620309479,"F","PL 2200906",-74.151039538,"DANGEROUS DRUGS",505,"CONTROLLED SUBSTANCE, POSSESSION 4","WHITE","M",942320,165305,2017,4
"1400","18-24","S",2017-04-11,163695257,121,0,235,40.610754996,"M","PL 2200300",-74.157065069,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","HISPANIC","M",940641,161827,2017,4
"1401","25-44","S",2017-04-10,163660441,120,0,235,40.620438955,"M","PL 2200300",-74.070956677,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",964552,165324,2017,4
"1402","25-44","S",2017-04-10,163660440,122,0,235,40.597153479,"M","PL 2200300",-74.085097869,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",960618,156844,2017,4
"1403","25-44","S",2017-04-10,163660541,122,4,119,40.600191577,"F","VTL11920E4",-74.064640501,"INTOXICATED/IMPAIRED DRIVING",906,"IMPAIRED DRIVING, DRUGS","WHITE","M",966300,157946,2017,4
"1404","25-44","S",2017-04-10,163660442,122,0,235,40.597153479,"M","PL 2200300",-74.085097869,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",960618,156844,2017,4
"1405","45-64","S",2017-04-10,163657065,120,0,117,40.63953643,"F","PL 2201601",-74.076450225,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","BLACK","M",963033,172283,2017,4
"1406","25-44","S",2017-04-10,163657987,120,0,235,40.644720944,"M","PL 2200300",-74.07703272,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","F",962873,174172,2017,4
"1407","18-24","S",2017-04-10,163660443,122,0,235,40.597153479,"M","PL 2200300",-74.085097869,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","F",960618,156844,2017,4
"1408","18-24","S",2017-04-10,163659333,121,0,235,40.57088775,"M","PL 2211001",-74.169835896,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE","M",937067,147309,2017,4
"1409","25-44","S",2017-04-10,163660439,120,0,235,40.620438955,"M","PL 2200300",-74.070956677,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",964552,165324,2017,4
"1410","45-64","S",2017-04-10,163648202,120,0,235,40.636282304,"M","PL 2211001",-74.086394409,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","M",960272,171100,2017,4
"1411","45-64","S",2017-04-10,163657064,120,0,235,40.63953643,"M","PL 2200300",-74.076450225,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",963033,172283,2017,4
"1412","45-64","S",2017-04-09,163627083,120,0,235,40.640056643,"M","PL 2200300",-74.078374938,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","BLACK","F",962499,172473,2017,4
"1413","45-64","S",2017-04-09,163627084,120,0,235,40.624663656,"M","PL 2200300",-74.082589662,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","F",961324,166866,2017,4
"1414","25-44","S",2017-04-09,163626044,120,0,117,40.647027717,"F","PL 2201601",-74.086963277,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","BLACK","M",960118,175015,2017,4
"1415","45-64","S",2017-04-09,163626045,120,0,235,40.647027717,"M","PL 2200300",-74.086963277,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","HISPANIC","F",960118,175015,2017,4
"1416","25-44","S",2017-04-09,163611893,122,9,117,40.568958156,"F","PL 2200602",-74.124899891,"DANGEROUS DRUGS",507,"CONTROLLED SUBSTANCE, POSSESSION 5","WHITE","F",949550,146585,2017,4
"1417","18-24","S",2017-04-08,163605690,120,0,235,40.617797241,"M","PL 2211001",-74.081104341,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","M",961734,164364,2017,4
"1418","45-64","S",2017-04-08,163608384,120,0,235,40.617797241,"M","PL 2200300",-74.081104341,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","BLACK","M",961734,164364,2017,4
"1419","25-44","S",2017-04-08,163606683,120,0,117,40.612206772,"F","PL 2201601",-74.076098374,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","HISPANIC","M",963122,162326,2017,4
"1420","18-24","S",2017-04-08,163608383,120,0,235,40.626013645,"M","PL 2211001",-74.075245924,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","M",963363,167356,2017,4
"1421","25-44","S",2017-04-08,163606680,120,0,235,40.627358754,"M","PL 2200300",-74.082989275,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",961214,167848,2017,4
"1422","25-44","S",2017-04-08,163606681,120,0,117,40.612206772,"F","PL 2201601",-74.076098374,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","WHITE","M",963122,162326,2017,4
"1423","18-24","S",2017-04-08,163608565,120,0,235,40.611633404,"M","PL 2200300",-74.083578409,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","BLACK","M",961045,162119,2017,4
"1424","65+","S",2017-04-08,163604847,120,0,235,40.641970659,"M","PL 2205002",-74.077043958,"DANGEROUS DRUGS",508,"DRUG PARAPHERNALIA,POSSESSES OR SELLS 2","BLACK","M",962869,173170,2017,4
"1425","18-24","S",2017-04-07,163570794,120,0,235,40.644726221,"M","PL 2213500",-74.081328059,"DANGEROUS DRUGS",569,"MARIJUANA, SALE 4 & 5","WHITE","F",961681,174175,2017,4
"1426","18-24","S",2017-04-07,163585426,120,0,235,40.610528784,"M","PL 2200300",-74.073287197,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","F",963902,161714,2017,4
"1427","25-44","S",2017-04-07,163578454,120,0,235,40.623595801,"M","PL 2211001",-74.082772059,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE","M",961273,166477,2017,4
"1428","25-44","S",2017-04-07,163584032,120,0,235,40.639599873,"M","PL 2200300",-74.075978281,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",963164,172306,2017,4
"1429","25-44","S",2017-04-07,163567003,123,0,235,40.519798568,"M","PL 2200300",-74.197246326,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","F",929410,128712,2017,4
"1430","25-44","S",2017-04-07,163587841,120,0,235,40.611849521,"M","PL 2205001",-74.08821766,"DANGEROUS DRUGS",508,"DRUG PARAPHERNALIA,POSSESSES OR SELLS 2","BLACK","M",959757,162199,2017,4
"1431","45-64","S",2017-04-07,163587658,120,0,235,40.637804112,"M","PL 2200300",-74.076985101,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","BLACK","M",962884,171652,2017,4
"1432","18-24","S",2017-04-07,163585428,120,0,235,40.610528784,"M","PL 2200300",-74.073287197,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",963902,161714,2017,4
"1433","25-44","S",2017-04-07,163554388,120,0,235,40.6113973,"M","PL 2200300",-74.071444097,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","BLACK","M",964414,162030,2017,4
"1434","25-44","S",2017-04-07,163586422,120,0,235,40.645022746,"M","PL 2200300",-74.077216847,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","BLACK","M",962822,174282,2017,4
"1435","18-24","S",2017-04-07,163585427,120,0,235,40.610528784,"M","PL 2200300",-74.073287197,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",963902,161714,2017,4
"1436","25-44","S",2017-04-06,163554227,121,0,235,40.632271608,"M","PL 2200300",-74.13767141,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","HISPANIC","M",946038,169657,2017,4
"1437","18-24","S",2017-04-06,163549696,122,0,235,40.586373818,"M","PL 2200300",-74.102884107,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",955674,152922,2017,4
"1438","25-44","S",2017-04-05,163486453,120,0,117,40.621415599,"F","PL 2203901",-74.080078505,"DANGEROUS DRUGS",515,"CONTROLLED SUBSTANCE,SALE 3","BLACK","M",962020,165682,2017,4
"1439","45-64","S",2017-04-05,163513691,120,0,235,40.637163266,"M","PL 2200300",-74.086546878,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","BLACK","F",960230,171421,2017,4
"1440","25-44","S",2017-04-05,163515247,122,0,235,40.573275128,"M","PL 2200300",-74.090405671,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","F",959135,148146,2017,4
"1441","25-44","S",2017-04-05,163487677,120,0,235,40.621415599,"M","PL 2200300",-74.080078505,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","BLACK","M",962020,165682,2017,4
"1442","18-24","S",2017-04-05,163512480,120,0,235,40.61187704,"M","PL 2200300",-74.084468333,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",960798,162208,2017,4
"1443","25-44","S",2017-04-05,163496420,123,0,235,40.527827632,"M","PL 2200300",-74.188813069,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","F",931761,131632,2017,4
"1444","45-64","S",2017-04-05,163513690,120,0,235,40.640754918,"M","PL 2200300",-74.076747088,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","HISPANIC","M",962951,172727,2017,4
"1445","25-44","S",2017-04-05,163515246,122,0,235,40.595270571,"M","PL 2200300",-74.063890372,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","F",966507,156153,2017,4
"1446","45-64","S",2017-04-05,163485916,120,0,117,40.63799816,"F","PL 2201601",-74.085910212,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","HISPANIC","M",960407,171725,2017,4
"1447","18-24","S",2017-04-05,163512481,120,0,235,40.61187704,"M","PL 2200300",-74.084468333,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",960798,162208,2017,4
"1448","25-44","S",2017-04-05,163479279,120,0,235,40.629362458,"M","PL 2200300",-74.12284415,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","HISPANIC","M",950152,168591,2017,4
"1449","45-64","S",2017-04-05,163515250,120,0,235,40.64212733,"M","PL 2200300",-74.07671984,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","HISPANIC","M",962959,173227,2017,4
"1450","18-24","S",2017-04-05,163500691,120,0,235,40.637252636,"M","PL 2200300",-74.076645778,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",962978,171451,2017,4
"1451","45-64","S",2017-04-04,163473425,120,0,235,40.642706481,"M","PL 2200300",-74.076716903,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","BLACK","F",962960,173438,2017,4
"1452","25-44","S",2017-04-04,163473423,120,0,235,40.642706481,"M","PL 2200300",-74.076716903,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","BLACK","F",962960,173438,2017,4
"1453","25-44","S",2017-04-04,163473424,120,0,235,40.640754918,"M","PL 2200300",-74.076747088,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",962951,172727,2017,4
"1454","25-44","S",2017-04-04,163473429,120,0,235,40.641594047,"M","PL 2200300",-74.077901109,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","HISPANIC","F",962631,173033,2017,4
"1455","25-44","S",2017-04-04,163473427,120,0,235,40.640754918,"M","PL 2200300",-74.076747088,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","F",962951,172727,2017,4
"1456","18-24","S",2017-04-04,163467986,120,0,235,40.644107582,"M","PL 2211001",-74.111981716,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE","M",953174,173959,2017,4
"1457","25-44","S",2017-04-04,163467990,121,0,235,40.625071482,"M","PL 2200300",-74.135812125,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",946550,167033,2017,4
"1458","25-44","S",2017-04-04,163498385,123,0,235,40.527827632,"M","PL 2200300",-74.188813069,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","HISPANIC","M",931761,131632,2017,4
"1459","45-64","S",2017-04-04,163467989,121,0,235,40.615321221,"M","PL 2200300",-74.163768113,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","F",938783,163494,2017,4
"1460","45-64","S",2017-04-04,163473426,120,0,235,40.641594047,"M","PL 2200300",-74.077901109,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","HISPANIC","M",962631,173033,2017,4
"1461","45-64","S",2017-04-04,163473428,120,0,235,40.639663313,"M","PL 2200300",-74.075506334,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",963295,172329,2017,4
"1462","45-64","S",2017-04-04,163449212,120,0,117,40.640754918,"F","PL 2203901",-74.076747088,"DANGEROUS DRUGS",515,"CONTROLLED SUBSTANCE,SALE 3","BLACK","M",962951,172727,2017,4
"1463","25-44","S",2017-04-03,163430877,122,0,235,40.592237589,"M","PL 2200300",-74.077260225,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","F",962793,155051,2017,4
"1464","45-64","S",2017-04-03,163430872,120,0,235,40.643414968,"M","PL 2200300",-74.080252649,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","HISPANIC","M",961979,173697,2017,4
"1465","45-64","S",2017-04-03,163430874,120,0,235,40.637902544,"M","PL 2200300",-74.081517912,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",961626,171689,2017,4
"1466","<18","S",2017-04-03,163430878,120,0,235,40.641647211,"M","PL 2211001",-74.115804294,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","F",952112,173064,2017,4
"1467","18-24","S",2017-04-03,163430876,122,0,235,40.592237589,"M","PL 2200300",-74.077260225,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",962793,155051,2017,4
"1468","18-24","S",2017-04-02,163391006,120,0,235,40.626475544,"M","PL 2211001",-74.074054024,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","HISPANIC","M",963694,167524,2017,4
"1469","45-64","S",2017-04-02,163397501,120,0,235,40.644720944,"M","PL 2200300",-74.07703272,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",962873,174172,2017,4
"1470","45-64","S",2017-04-02,163397354,120,0,235,40.637818717,"M","PL 2200300",-74.087279157,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","BLACK","M",960027,171660,2017,4
"1471","18-24","S",2017-04-02,163386987,120,0,235,40.615491223,"M","PL 2211001",-74.08165623,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","M",961580,163524,2017,4
"1472","25-44","S",2017-04-01,163358625,121,0,117,40.633496636,"F","PL 2200906",-74.141492972,"DANGEROUS DRUGS",505,"CONTROLLED SUBSTANCE, POSSESSION 4","BLACK","M",944978,170105,2017,4
"1473","45-64","S",2017-04-01,163377223,120,0,235,40.637285373,"M","PL 2214000",-74.080944271,"DANGEROUS DRUGS",569,"MARIJUANA, SALE 4 & 5","BLACK","M",961785,171464,2017,4
"1474","45-64","S",2017-04-01,163377221,120,0,235,40.620438955,"M","PL 2200300",-74.070956677,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",964552,165324,2017,4
"1475","<18","S",2017-03-31,163352659,122,0,235,40.567818005,"M","PL 2200300",-74.115413552,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","ASIAN/PAC.ISL","M",952185,146166,2017,3
"1476","<18","S",2017-03-31,163349847,122,0,235,40.567818005,"M","PL 2200300",-74.115413552,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",952185,146166,2017,3
"1477","25-44","S",2017-03-31,163352661,121,0,235,40.604324001,"M","PL 2214000",-74.166755417,"DANGEROUS DRUGS",569,"MARIJUANA, SALE 4 & 5","WHITE","M",937946,159489,2017,3
"1478","<18","S",2017-03-31,163352658,122,0,235,40.567818005,"M","PL 2200300",-74.115413552,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","AMER IND","M",952185,146166,2017,3
"1479","25-44","S",2017-03-31,163352660,121,0,235,40.604385015,"M","PL 2205003",-74.162484435,"DANGEROUS DRUGS",508,"DRUG PARAPHERNALIA,POSSESSES OR SELLS 2","WHITE","M",939132,159509,2017,3
"1480","<18","S",2017-03-31,163352657,122,0,235,40.567818005,"M","PL 2200300",-74.115413552,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",952185,146166,2017,3
"1481","45-64","S",2017-03-30,163315436,122,0,117,40.562010482,"F","PL 2201603",-74.103368442,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","WHITE","F",955529,144046,2017,3
"1482","<18","S",2017-03-30,163315440,123,0,235,40.526868581,"M","PL 2211001",-74.191141294,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE","M",931113,131284,2017,3
"1483","45-64","S",2017-03-30,163313448,122,0,117,40.562010482,"F","PL 2204103",-74.103368442,"DANGEROUS DRUGS",514,"CONTROLLED SUBSTANCE,SALE 2","WHITE","F",955529,144046,2017,3
"1484","18-24","S",2017-03-30,163318033,120,0,235,40.625052015,"M","PL 2211001",-74.080698881,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","HISPANIC","M",961849,167007,2017,3
"1485","<18","S",2017-03-30,163318034,123,0,235,40.526868581,"M","PL 2211001",-74.191141294,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE","M",931113,131284,2017,3
