PDCODE_VALUE,LAW_NYS,CATEGORY,LIT_LONG,LIT_SHORT
730,PL 275.10   01    ,F,MFG UNAUTH RECORD-1ST:PRI CONV,MFG/UNAUTH REC1
730,PL 275.10   02    ,F,MFG UNAUTH RECORD > 1000 COPY ,MFG/UNAUTH REC1
730,PL 275.20   01    ,F,UNAUTH REC PERF-1ST:PRIOR CONV,UNAUTH REC 1ST 
730,PL 275.20   02    ,F,UNAUTH RECORD-1ST:NUM COPIES  ,UNAUTH REC-1ST 
730,PL 275.30   01    ,F,ADV/SALE UNAUTH RECORD PRI CON,UNAUTH REC 1ST 
730,PL 275.30   02    ,F,SALE UNAUTH REC-1ST:NUM COPIES,UNAUTH REC 1ST 
730,PL 275.34         ,F,UNLAWFUL RECORDING DEVICE-1ST ,UNLAW REC DEV-1
730,PL 275.40         ,F,FAIL DISCLOSE ORIG RECORDING-1,MUSIC PIRACY-1 
730,PL 275.40   01    ,F,FAIL DISC ORIG REC-1:PRIOR CON,MUSIC PIRACY-1 
730,PL 275.40   02    ,F,FAIL DISC ORIG REC-1: 100/MORE,MUSIC PIRACY-1 
731,PL 275.05   01    ,M,MFG UNAUTH RECORDING 2ND      ,MFG/UNAUTH REC2
731,PL 275.05   02    ,M,TRANSPORT UNAUTH RECORDING-2ND,MFG/UNAUTH REC2
731,PL 275.15         ,M,UNAUTH RECORDING PERFORMCE-2ND,MFG/UNAUTH REC2
731,PL 275.25         ,M,UNAUTH RECORDING-2ND:ADV SALE ,UNAUTH SALE 2ND
731,PL 275.33         ,M,UNLAWFUL RECORDING DEVICE-2ND ,UNLAW REC DEV-2
731,PL 275.33   01    ,M,UNLAWFUL RECORD DEV-2ND:PROFIT,UNLAW REC DEV-2
731,PL 275.33   02    ,M,UNLAW RECRD DEV-2ND:15 MIN/ALL,UNLAW REC DEV-2
731,PL 275.33   03    ,M,UNLAW RECORDING DEV-2ND: PRIOR,UNLAW REC DEV-2
731,PL 275.35         ,M,FAIL DISCLOSE ORIGIN REC-2ND  ,FAIL DIS REC 2 
733,PL 460.20   01    ,F,ENTERPRISE CORRUPTION         ,ENTRPSE CORRUPT
733,PL 460.20   01A   ,F,ENTERPRISE CORR:CRIM ACTIVITY ,ENTRPSE CORRUPT
733,PL 460.20   01B   ,F,ENTERPRISE CORR:ACQUIRE INTRST,ENTRPSE CORRUPT
733,PL 460.20   01C   ,F,ENTERPRISE CORR:INVEST PROFITS,ENTRPSE CORRUPT
733,PL 460.22         ,F,AGG ENTERPRISE CORRUPTION     ,AGG ENTRPSE COR
737,PL 190.40         ,F,CRIMINAL USURY 2ND DEGREE     ,CRIM USURY-2   
737,PL 190.42         ,F,CRIMINAL USURY 1ST DEGREE     ,CRIM USURY-1   
739,PL 158.10         ,F,WELFARE FRAUD-4TH DEGREE      ,WELFARE FRD 4TH
739,PL 158.15         ,F,WELFARE FRAUD-3RD DEGREE      ,WELFARE FRD 3RD
739,PL 158.20         ,F,WELFARE FRAUD-2ND DEGREE      ,WELFARE FRD 2ND
739,PL 158.25         ,F,WELFARE FRAUD-1ST DEGREE      ,WELFARE FRD 1ST
739,PL 158.35         ,F,CRIM USE BENEFIT CARD-1ST     ,CRIM USE B/2-1 
739,PL 158.35   I     ,F,CRIM USE BENEFIT CARD -1ST    ,USE BNFT CRD 1 
739,PL 158.35   II    ,F,CRIM USE BENEFIT CARD -1ST    ,USE BNFT CRD 1 
739,PL 158.40         ,F,CRIM POSS BENEFIT CARD-3RD    ,CRIM POSS B/C-3
739,PL 158.45         ,F,CRIM POSS BENEFIT CARD-2ND    ,CRIM POSS B/C-2
739,PL 158.50         ,F,CRIM POSS BENEFIT CARD-1ST    ,CRIM POSS B/C-1
739,PL 170.75         ,F,FRAUD ELEC ACCESS DEVICE-2ND  ,FRAUD DEV-2ND  
739,PL 175.35         ,F,OFFER FILE FALSE INSTRUMNT-1ST,FILE FLS INST-1
739,PL 175.40         ,F,ISSUING FALSE CERTIFICATE     ,ISS FALSE CERT 
739,PL 176.15         ,F,INSURANCE FRAUD-4TH:> $1000   ,INSUR FRAUD 4  
739,PL 176.20         ,F,INSURANCE FRAUD-3RD:> $3000   ,INSUR FRAUD 3  
739,PL 176.25         ,F,INSURANCE FRAUD-2ND:> $50000  ,INSUR FRAUD 2  
739,PL 176.30         ,F,INSUR FRAUD-1ST:> $1 MILLION  ,INSUR FRAUD 1  
739,PL 176.35         ,F,AGGRAVATED INSURANCE FRAUD 4TH,AGG INS FRAUD 4
739,PL 178.15   01    ,F,CRIM DIV PRESCRIP-3RD>$1000   ,CRIM DIV PRES-3
739,PL 178.15   02    ,F,CRIM DIV PRESCRIP-3RD:2ND OFF ,CRIM DIV PRES-3
739,PL 178.20         ,F,CRIM DIVERSION PRESCRIP-2ND   ,CRIM DIV PRES-2
739,PL 178.25         ,F,CRIM DIVERSION PRESCRIP-1ST   ,CRIM DIV PRES-1
739,PL 180.51   01    ,F,ADMIN CONTR SUB-EQUINE ANIMAL ,SPORTS TAMP-1  
739,PL 180.51   02    ,F,DECEPTION RE NAME/CLASS-EQUINE,SPORTS TAMP-1  
739,PL 180.51   03    ,F,FALSE REGISTRATION-EQUINE     ,SPORTS TAMP-1  
739,PL 180.51   04    ,F,AGREE ILLEGAL PARIMUTUAL ENTRY,SPORTS TAMP-1  
739,PL 180.52   01    ,F,ALTER PARIMUTUAL EQUIP <$1000 ,IMPAIR BETTNG 2
739,PL 180.52   02    ,F,ALTER PARIMUTUAL DATA <$1000  ,ALTER DATA     
739,PL 180.53   01    ,F,ALTER PARIMUTUAL EQUIP >$1500 ,IMPAIR BETTNG 1
739,PL 180.53   02    ,F,ALTER PARIMUTUAL DATA >$1500  ,ALTER DATA     
739,PL 187.10         ,F,RESIDENTIAL MORTGAGE FRAUD-4TH,RES MOR FRAUD-4
739,PL 187.15         ,F,RESIDENTIAL MORTGAGE FRAUD-3RD,RES MOR FRAUD-3
739,PL 187.20         ,F,RESIDENTIAL MORTGAGE FRAUD-2ND,RES MOR FRAUD-2
739,PL 187.25         ,F,RESIDENTIAL MORTGAGE FRAUD-1ST,RES MOR FRAUD-1
739,PL 190.30         ,F,UNLAWFULLY CONCEALING WILLS   ,UNLAW CONC WILL
739,PL 190.65   01    ,F,SCHEME TO DEFRAUD-1ST DEGREE  ,DEFRAUD 1ST    
739,PL 190.65   01A   ,F,SCHEME DEF 1ST:10 OR> PERSONS ,SCHEM DEFRAUD-1
739,PL 190.65   01B   ,F,SCHEME DEF 1ST:PROPERTY> $1000,SCHEM DEFRAUD-1
739,PL 190.65   01C   ,F,SCHEME DEF-1ST: ELDERLY PERSON,SCHEM DEFRAUD-1
739,PL 190.76         ,F,CRIM USE ACCESS DEVICE-1ST    ,CRIM USE DEVICE
739,PL 190.79         ,F,IDENTITY THEFT 2ND DEGREE     ,IDENTITY THFT-2
739,PL 190.79   01    ,F,IDENTITY THEFT 2- OBTAIN GOODS,IDENTITY THFT-2
739,PL 190.79   01T   ,F,PL490.25/CRM TERORSM:ID THEFT2,49025/ID THEFT2
739,PL 190.79   02    ,F,IDENTITY THEFT 2ND- CAUSE LOSS,IDENTITY THFT-2
739,PL 190.79   02T   ,F,PL490.25/CRM TERORSM:ID THEFT2,49025-ID THEFT2
739,PL 190.79   03    ,F,IDENTITY THEFT 2-COMMIT FELONY,IDENTITY THFT-2
739,PL 190.79   03T   ,F,PL490.25/CRM TERORSM:ID THEFT2,49025-ID THEFT2
739,PL 190.79   04    ,F,IDENTITY THEFT 2- PRIOR CONV  ,IDENTITY THFT-2
739,PL 190.79   04T   ,F,PL490.25/CRM TERORSM:ID THEFT2,49025-ID THEFT2
739,PL 190.80         ,F,IDENTITY THEFT 1ST DEGREE     ,IDENTITY THFT-1
739,PL 190.80   00T   ,F,PL490.25/CRM TERORSM:ID THEFT1,49025-ID THEFT1
739,PL 190.80   01    ,F,IDENTITY THEFT 1- OBTAIN GOODS,IDENTITY THFT-1
739,PL 190.80   01T   ,F,PL490.25/CRM TERORSM:ID THEFT1,49025-ID THEFT1
739,PL 190.80   02    ,F,IDENTITY THEFT 1ST- CAUSE LOSS,IDENTITY THFT-1
739,PL 190.80   02T   ,F,PL490.25/CRM TERORSM:ID THEFT1,49025-ID THEFT1
739,PL 190.80   03    ,F,IDENTITY THEFT 1-COMMIT FELONY,IDENTITY THFT-1
739,PL 190.80   03T   ,F,PL490.25/CRM TERORSM:ID THEFT1,49025-ID THEFT1
739,PL 190.80   04    ,F,IDENTITY THEFT 1- PRIOR CONV  ,IDENTITY THFT-1
739,PL 190.80   04T   ,F,PL490.25/CRM TERORSM:ID THEFT1,49025-ID THEFT1
739,PL 190.80-A 01    ,F,AGG ID THEFT-OBTAIN>$500 GOODS,AGGRAV ID THEFT
739,PL 190.80-A 01B   ,F,AGG ID THEFT-OBTAIN>$500 GOODS,AGGRAV ID THEFT
739,PL 190.80-A 02    ,F,AGG ID THEFT-CAUSE LOSS > $500,AGGRAV ID THEFT
739,PL 190.80-A 02B   ,F,AGG ID THEFT-CAUSE LOSS > $500,AGGRAV ID THEFT
739,PL 190.82         ,F,UNLAWFUL POSS PERSONAL ID- 2ND,POSSESS ID DATA
739,PL 190.82   00T   ,F,PL490.25/CRM TERORSM:POSS ID-2,49025-POSS ID-2
739,PL 190.83         ,F,UNLAWFUL POSS PERSONAL ID- 1ST,POSSESS ID DATA
739,PL 190.83   00T   ,F,PL490.25/CRM TERORSM:POSS ID-1,49025-POSS ID-1
739,PL 190.83   01    ,F,UNLAWFUL POSS PERSONAL ID- 1ST,POSSESS ID DATA
739,PL 190.83   01T   ,F,PL490.25/CRM TERORSM:POSS ID-1,49025-POSS ID-1
739,PL 190.83   02    ,F,UNLAWFUL POSS PERSONAL ID- 1ST,POSSESS ID DATA
739,PL 190.83   02T   ,F,PL490.25/CRM TERORSM:POSS ID-1,49025-POSS ID-1
739,PL 190.83   03    ,F,UNLAWFUL POSS PERSONAL ID-1ST ,POSSESS ID DATA
739,PL 190.83   03T   ,F,PL490.25/CRM TERORSM:POSS ID-1,49025-POSS ID-1
739,PL 190.86         ,F,POSSESSION SKIMMER DEVICE-1ST ,SKIMMER DEVICE1
739,PL 195.20         ,F,DEFRAUDING THE GOVERNMENT     ,DEFRAUD GOVT   
739,PL 195.20   AI    ,F,DEFRAUD GOVT-OBTAIN PROPERTY  ,DEFRAUD GOVT   
739,PL 195.20   AII   ,F,DEFRAUD GOVT-USE RESOURCES    ,DEFRAUD GOVT   
742,PL 205.05         ,M,ESCAPE-3RD                    ,ESCAPE-3       
742,PL 205.15   03    ,F,ESCAPE 1ST: YO FROM DETENTION ,ESCAPE 1-YO    
744,PL 215.55         ,M,BAIL JUMPING-3RD DEGREE       ,BAIL JUMPING-3 
746,PL 210.05         ,M,PERJURY-3RD                   ,PERJURY-3      
746,PL 210.35         ,M,FALSE SWORN STATEMENT-2ND     ,FLS SWRN STMT-2
746,PL 210.45         ,M,FALSE WRITTEN STATEMENT       ,FLS WRIT STMNT 
748,PL 215.50   01    ,M,CRIM CONTEMPT-2ND:UNFAV BEHAVE,CRIM CONTEMPT-2
748,PL 215.50   02    ,M,CRIM CONTEMPT-2ND:DISTURB CRT ,CRIM CONTEMPT-2
748,PL 215.50   03    ,M,CRIM CONTEMPT-2ND:DISOBEY CRT ,CRIM CONTEMPT-2
748,PL 215.50   04    ,M,CRIM CONTEMPT-2ND:REFUSE OATH ,CRIM CONTEMPT-2
748,PL 215.50   05    ,M,CRIM CONTEMPT-2ND:FALSE REPORT,CRIM CONTEMPT-2
748,PL 215.50   06    ,M,CRIM CONTEMPT-2ND:DISOBEY CRT ,CRIM CONTEMPT-2
748,PL 215.50   07    ,M,CRIM CONTEMPT-2ND:MISCONDUCT  ,CRIM CONTEMPT-2
748,PL 215.60   01    ,M,CRIM CONT OF LEG:REFUSE ATTND ,CRIM CONTEM LEG
748,PL 215.60   02    ,M,CRIM CONT OF LEG:REFUS TK OATH,CRIM CONTEM LEG
748,PL 215.60   03    ,M,CRIM CONT OF LEG:REFUSE ANS QU,CRIM CONTEM LEG
748,PL 215.60   04    ,M,CR CONT OF LEG:REFUSE-PROD DOC,CRIM CONTEM LEG
748,PL 215.65         ,M,CRIM CONTEMPT TEMP STATE COMM ,CRIM CONT COMM 
748,PL 215.66         ,M,CRIM CNTMPT OF COMM JUD CONDCT,CRIM CONTEM JUD
748,PL 215.80         ,M,UNL DISP ASSESTS SUBJ FORFEIT ,OBST COURT ORDR
749,PL 177.15         ,F,HEALTH CARE FRAUD-3RD DEGREE  ,HEALTH FRAUD-3 
749,PL 177.20         ,F,HEALTH CARE FRAUD-2ND DEGREE  ,HEALTH FRAUD-2 
749,PL 177.25         ,F,HEALTH CARE FRAUD-1ST DEGREE  ,HEALTH FRAUD-1 
750,PL 205.30         ,M,RESISTING ARREST              ,RESIST ARREST  
754,PL 215.58         ,V,FAIL RESPOND APPEARANCE TICKET,FAIL RESPOND-AT
756,PL 205.16         ,M,ABSCNDNG FROM TEMP RELEASE-2ND,ABSCONDING-2   
756,PL 205.18         ,M,ABSCNDING FROM FURLO PROGRAM  ,ABSC FURLO PROG
759,PL 195.00   01    ,M,OFF MISC:PUB SER PRFRM IL FUNC,OFF MISCONDUCT 
759,PL 195.00   02    ,M,OFF MISC:PUB SER FAIL PFRM DTY,OFF MISCONDUCT 
759,PL 195.05         ,M,OBSTRUCT GOVERNMENTL ADMIN-2ND,OBS GOVT ADMN 2
759,PL 195.06         ,M,KILL/INJURE A POLICE ANIMAL   ,KIL/INJ POL ANM
759,PL 195.10         ,M,REFUSE AID POLICE/PEACE OFFCR ,REFUSE AID P O 
759,PL 195.11         ,M,HARM ANIMAL TRAIN DISABLED-2ND,HARM ANML DIS 2
759,PL 195.12   01    ,M,HARM ANIMAL TRAIN DISABLED-1ST,HARM ANML DIS 1
759,PL 195.12   02    ,M,KILL ANIMAL TRAIN DISABLED-1ST,KILL ANML DIS 1
759,PL 195.15   01    ,M,OBSTRUCTNG FIREFIGHTNG OPERATN,OBST FIREFIGHT 
759,PL 195.15   02    ,M,OBSTRUCTNG FIREFIGHTNG OPERATN,OBST FIREFIGHT 
759,PL 195.16         ,M,OBSTRUCT EMERGENCY MEDICAL SVC,OBSTRUCT EMS   
759,PL 205.20   01    ,M,INTROD CONTRABAND PRISON-2ND  ,PRISON CONTR 2 
759,PL 205.20   02    ,M,POSS CONTRABAND IN PRISN-2ND  ,PRISON CONTR 2 
759,PL 205.55         ,M,HINDERING PROSECUTION-3RD     ,HINDER PROSEC 3
759,PL 215.14         ,M,EMPLOYER UNLAW PENAL WITNESS  ,EMP PENAL WITNS
759,PL 215.22         ,M,PROVIDING JUROR WITH GRATUITY ,TIP JUROR      
759,PL 215.23   01    ,M,TAMPER JUROR-2ND:OFFER BRIBE  ,TAMPER JUROR 2 
759,PL 215.23   02    ,M,TAMPER JUROR-2ND:ACCEPTS BRIBE,TAMPER JUROR 2 
759,PL 215.25         ,M,TAMPERING WITH A JUROR-1ST    ,TAMPER JUROR 1 
759,PL 215.30         ,M,MISCONDUCT BY A JUROR-1ST     ,MISCON JUROR 1 
759,PL 215.75         ,M,UNLAWFUL DISCLOSURE INDICTMENT,UNLW DISCL IND 
760,PL 200.00         ,F,BRIBERY PUBLIC SERVANT-3RD    ,BRIB PUB SERV 3
760,PL 200.03         ,F,BRIBERY PUBLIC SERVANT-2ND    ,BRIB PUB SERV 2
760,PL 200.04         ,F,BRIBERY PUBLIC SERVANT 1ST    ,BRIB PUB SERV 1
760,PL 200.10         ,F,PUBLIC SERVANT REC BRIBE-3RD  ,BRIBE RECVING 3
760,PL 200.11         ,F,PUBLIC SERVANT REC BRIBE-2ND  ,BRIBE RECVING 2
760,PL 200.12         ,F,PUBLIC SERVANT REC BRIBE 1ST  ,BRIBE RECVING 1
760,PL 200.20         ,F,REWARDING OFF MISCONDUCT-2ND  ,REW OFF MISC-2 
760,PL 200.22         ,F,REWARDING OFF MISCONDUCT-1ST  ,REW OFF MISC-1 
760,PL 200.25         ,F,REC REWARD OFF MISCONDUCT-2ND ,R/REW OF MISC-2
760,PL 200.27         ,F,RECEIVE REWARD OFF MISCOND-1ST,R/REW OF MISC-1
760,PL 200.45         ,F,GIVING BRIBE FOR PUBLIC OFFICE,GV BRIB PUB OFF
760,PL 200.50         ,F,TAKING BRIBE FOR PUBLIC OFFICE,REC BRB PUB OFF
760,PL 215.00         ,F,BRIBING A WITNESS             ,BRIBE-WITNESS  
760,PL 215.00   0A    ,F,BRIBE WITNES-INFLUNCE TESTIMNY,BRIBE A WITNESS
760,PL 215.00   0B    ,F,BRIBE WITNESS-AVOID TESTIFYING,BRIBE A WITNESS
760,PL 215.05         ,F,WITNESS RECEIVING BRIBE       ,WITNES BRIB REC
760,PL 215.05   0A    ,F,WITNS REC BRIBE-INFLU TESTIMNY,WITNS REC BRIBE
760,PL 215.05   0B    ,F,WITNES REC BRIBE-AVOID TESTIFY,WITNS REC BRIBE
760,PL 215.19         ,F,BRIBING A JUROR               ,BRIBING A JUROR
760,PL 215.20         ,F,JUROR RECEIVING BRIBE         ,JUROR REC BRIBE
760,PL 215.40   01    ,F,TAMP W/PHYS EV:PROD FALSE EVID,TAMP PHYS EVID 
760,PL 215.40   02    ,F,TAMP W/PHYS EV:CONCEAL/DESTROY,TAMP PHYS EVID 
762,PL 205.10   01    ,F,ESCAPE:FROM DETENTION FACILITY,ESCAPE-2       
762,PL 205.10   02    ,F,ESCAPE JAIL/CUSTODY:C/D/E FEL ,ESCAPE-2       
762,PL 205.10   03    ,F,ESCAPE:YO FROM CUSTODY        ,ESCAPE-2       
762,PL 205.15   01    ,F,ESCAPE JAIL/FELONY CONVICTION ,ESCAPE-1       
762,PL 205.15   02    ,F,ESCAPE JAIL/CUSTODY:A/B FEL   ,ESCAPE-1       
762,PL 205.17         ,F,ABSCNDNG FROM TEMP RELEASE-1ST,ABSCONDING-1   
762,PL 205.19         ,F,ABSCNDING COMM TREATMENT FACLY,ABSCN COMM FAC 
764,PL 215.56         ,F,BAIL JUMPING-2ND DEGREE       ,BAIL JUMPING-2 
764,PL 215.57         ,F,BAIL JUMPING-1ST DEGREE       ,BAIL JUMPING-1 
766,PL 210.10         ,F,PERJURY-2ND                   ,PERJURY-2      
766,PL 210.15         ,F,PERJURY-1ST                   ,PERJURY-1      
766,PL 210.40         ,F,FALSE SWORN STATEMENT-1ST     ,FLS SWRN STMT-1
770,PL 156.05         ,M,UNAUTHORIZED USE OF A COMPUTER,UNAUTH USE COMP
770,PL 156.20         ,M,COMPUTER TAMPERING-4TH DEGREE ,COMP TAMPER-4  
771,PL 470.05   01    ,F,MONEY LAUNDERING-4TH          ,MONEY LAUNDER 4
771,PL 470.05   02    ,F,MONEY LAUNDERING - 4TH        ,MONEY LAUNDER 4
772,PL 156.10   01    ,F,COMPUTER TRES TO COMMIT FELONY,COMP TRESPASS  
772,PL 156.10   02    ,F,COMPUTER TRESPASS:GAINS ACCESS,COMP TRESPASS  
772,PL 156.25   01    ,F,COMP TAMPER-3RD:FELONY PURPOSE,COMP TAMPER 3  
772,PL 156.25   02    ,F,COMP TAMPER-3RD:PRV RELAT CONV,COMP TAMPER 3  
772,PL 156.25   03    ,F,COMP TAMPER-3RD:DEST MATERIAL ,COMP TAMPER 3  
772,PL 156.25   04    ,F,COMP TAMP-3RD:DEST DATA >$1000,COMP TAMPER 3  
772,PL 156.26         ,F,COMPUTER TAMPERING-2ND        ,COMP TAMPER-2  
772,PL 156.26   01    ,F,COMPUTER TAMP-2: DAMAGE> $3000,COMP TAMPER-2ND
772,PL 156.26   02    ,F,COMPUTER TAMP-2: RESULT INJURY,COMP TAMPER-2ND
772,PL 156.27         ,F,COMP TAMP-1ST:DEST DATA>$50000,COMP TAMPER 1  
772,PL 156.29         ,M,UNLAW DUP COMP RELATD MATERL-2,DUP COMP MAT-2 
772,PL 156.30   01    ,F,UNL DUP COMPUTR MATER-1:>$2500,DUP COMP MAT-1 
772,PL 156.30   02    ,F,UNL DUP COMP  MAT-1:COM FELONY,DUP COMP MAT-1 
772,PL 156.35         ,F,CRIM POSS COMP RELATED MATL   ,POSS COMP MATL 
775,PL 470.05   03    ,F,MONEY LAUNDERING-4TH          ,MONEY LAUNDER 4
775,PL 470.10   01    ,F,MONEY LAUNDERING-3RD          ,MONEY LAUNDER 3
775,PL 470.10   02    ,F,MONEY LAUNDERING-3RD          ,MONEY LAUNDER 3
775,PL 470.10   03    ,F,MONEY LAUNDERING-3RD          ,MONEY LAUNDER 3
775,PL 470.15   01    ,F,MONEY LAUNDERING-2ND          ,MONEY LAUNDER 2
775,PL 470.15   02    ,F,MONEY LAUNDERING-2ND          ,MONEY LAUNDER 2
775,PL 470.15   03    ,F,MONEY LAUNDERING-2ND          ,MONEY LAUNDER 2
775,PL 470.20   01    ,F,MONEY LAUNDERING -1ST         ,MONEY LAUNDER 1
775,PL 470.20   02    ,F,MONEY LAUNDERING-1ST          ,MONEY LAUNDER 1
776,PL 470.21         ,F,MONEY LAUNDER-SUPPORT TERROR 4,MONEY LAUNDER-4
776,PL 470.21   00T   ,F,PL490.25/TERROR:MONEY LAUNDR-4,TERROR-MONEY 4 
776,PL 470.21   1AIA  ,F,MONEY LAUND-TERROR 4:CRIM COND,MONEY LAUNDER-4
776,PL 470.21   1AIAT ,F,PL490.25/TERROR:MONEY LAUNDR-4,TERROR-MONEY 4 
776,PL 470.21   1AIB  ,F,MONEY LAUNDER-TERROR 4:TAX FEL,MONEY LAUNDER-4
776,PL 470.21   1AIBT ,F,PL490.25/TERROR:MONEY LAUNDR-4,TERROR-MONEY 4 
776,PL 470.21   1AIIA ,F,MONEY LAUNDER-TERROR 4:CONCEAL,MONEY LAUNDER-4
776,PL 470.21   1AIIAT,F,PL490.25/TERROR:MONEY LAUNDR-4,TERROR-MONEY 4 
776,PL 470.21   1AIIB ,F,MONEY LAUND-TERROR 4:AVOID RPT,MONEY LAUNDER-4
776,PL 470.21   1AIIBT,F,PL490.25/TERROR:MONEY LAUNDR-4,TERROR-MONEY 4 
776,PL 470.21   2AI   ,F,MONEY LAUND-TERROR 4:CRIM COND,MONEY LAUNDER-4
776,PL 470.21   2AIIA ,F,MONEY LAUND-TERROR 4:CONCEAL  ,MONEY LAUNDER-4
776,PL 470.21   2AIIAT,F,PL490.25/TERROR:MONEY LAUNDR-4,TERROR-MONEY 4 
776,PL 470.21   2AIIB ,F,MONEY LAUND-TERROR 4:AVOID RPT,MONEY LAUNDER-4
776,PL 470.21   2AIIBT,F,PL490.25/TERROR:MONEY LAUNDR-4,TERROR-MONEY 4 
776,PL 470.21   2AIT  ,F,PL490.25/TERROR:MONEY LAUNDR-4,TERROR-MONEY 4 
776,PL 470.21   3AI   ,F,MONEY LAUND-TERROR 4:CRIM COND,MONEY LAUNDER-4
776,PL 470.21   3AII  ,F,MONEY LAUND-TERROR 4:CONCEAL  ,MONEY LAUNDER-4
776,PL 470.21   3AIII ,F,MONEY LAUND-TERROR 4:AVOID RPT,MONEY LAUNDER-4
776,PL 470.21   3AIIIT,F,PL490.25/TERROR:MONEY LAUNDR-4,TERROR-MONEY 4 
776,PL 470.21   3AIIT ,F,PL490.25/TERROR:MONEY LAUNDR-4,TERROR-MONEY 4 
776,PL 470.21   3AIT  ,F,PL490.25/TERROR:MONEY LAUNDR-4,TERROR-MONEY 4 
776,PL 470.22         ,F,MONEY LAUNDER-SUPPORT TERROR 3,MONEY LAUNDER-3
776,PL 470.22   00T   ,F,PL490.25/TERROR:MONEY LAUNDR-3,TERROR-MONEY 3 
776,PL 470.22   1AIA  ,F,MONEY LAUND-TERROR 3:CRIM COND,MONEY LAUNDER-3
776,PL 470.22   1AIAT ,F,PL490.25/TERROR:MONEY LAUNDR-3,TERROR-MONEY 3 
776,PL 470.22   1AIB  ,F,MONEY LAUNDER-TERROR 3:TAX FEL,MONEY LAUNDER-3
776,PL 470.22   1AIBT ,F,PL490.25/TERROR:MONEY LAUNDR-3,TERROR-MONEY 3 
776,PL 470.22   1AIIA ,F,MONEY LAUNDER-TERROR 3:CONCEAL,MONEY LAUNDER-3
776,PL 470.22   1AIIAT,F,PL490.25/TERROR:MONEY LAUNDR-3,TERROR-MONEY 3 
776,PL 470.22   1AIIB ,F,MONEY LAUND-TERROR 3:AVOID RPT,MONEY LAUNDER-3
776,PL 470.22   1AIIBT,F,PL490.25/TERROR:MONEY LAUNDR-3,TERROR-MONEY 3 
776,PL 470.22   2AI   ,F,MONEY LAUND-TERROR 3:CRIM COND,MONEY LAUNDER-3
776,PL 470.22   2AIIA ,F,MONEY LAUN-TERROR 3:CON PROCED,MONEY LAUNDER-3
776,PL 470.22   2AIIAT,F,PL490.25/TERROR:MONEY LAUNDR-3,TERROR-MONEY 3 
776,PL 470.22   2AIIB ,F,MONEY LAUND-TERROR 3:AVOID RPT,MONEY LAUNDER-3
776,PL 470.22   2AIIBT,F,PL490.25/TERROR:MONEY LAUNDR-3,TERROR-MONEY 3 
776,PL 470.22   2AIT  ,F,PL490.25/TERROR:MONEY LAUNDR-3,TERROR-MONEY 3 
776,PL 470.22   3AI   ,F,MONEY LAUND-TERROR 3:CRIM COND,MONEY LAUNDER-3
776,PL 470.22   3AII  ,F,MONEY LAUNDER-TERROR 3:CONCEAL,MONEY LAUNDER-3
776,PL 470.22   3AIII ,F,MONEY LAUND-TERROR 3:AVOID RPT,MONEY LAUNDER-3
776,PL 470.22   3AIIIT,F,PL490.25/TERROR:MONEY LAUNDR-3,TERROR-MONEY 3 
776,PL 470.22   3AIIT ,F,PL490.25/TERROR:MONEY LAUNDR-3,TERROR-MONEY 3 
776,PL 470.22   3AIT  ,F,PL490.25/TERROR:MONEY LAUNDR-3,TERROR-MONEY 3 
776,PL 470.23         ,F,MONEY LAUNDER-SUPPORT TERROR 2,MONEY LAUNDER-2
776,PL 470.23   00T   ,F,PL490.25/TERROR:MONEY LAUNDR-2,TERROR-MONEY 2 
776,PL 470.23   1AIA  ,F,MONEY LAUND-TERROR 2:CRIM COND,MONEY LAUNDER-2
776,PL 470.23   1AIAT ,F,PL490.25/TERROR:MONEY LAUNDR-2,TERROR-MONEY 2 
776,PL 470.23   1AIB  ,F,MONEY LAUNDER-TERROR 2:TAX FEL,MONEY LAUNDER-2
776,PL 470.23   1AIBT ,F,PL490.25/TERROR:MONEY LAUNDR-2,TERROR-MONEY 2 
776,PL 470.23   1AIIA ,F,MONEY LAUNDER-TERROR 2:CONCEAL,MONEY LAUNDER-2
776,PL 470.23   1AIIAT,F,PL490.25/TERROR:MONEY LAUNDR-2,TERROR-MONEY 2 
776,PL 470.23   1AIIB ,F,MONEY LAUND-TERROR 2:AVOID RPT,MONEY LAUNDER-2
776,PL 470.23   1AIIBT,F,PL490.25/TERROR:MONEY LAUNDR-2,TERROR-MONEY 2 
776,PL 470.23   2AI   ,F,MONEY LAUND-TERROR 2:CRIM COND,MONEY LAUNDER-2
776,PL 470.23   2AIIA ,F,MONEY LAUN-TERROR 2:CON PROCED,MONEY LAUNDER-2
776,PL 470.23   2AIIAT,F,PL490.25/TERROR:MONEY LAUNDR-2,TERROR-MONEY 2 
776,PL 470.23   2AIIB ,F,MONEY LAUND-TERROR 2:AVOID RPT,MONEY LAUNDER-2
776,PL 470.23   2AIIBT,F,PL490.25/TERROR:MONEY LAUNDR-2,TERROR-MONEY 2 
776,PL 470.23   2AIT  ,F,PL490.25/TERROR:MONEY LAUNDR-2,TERROR-MONEY 2 
776,PL 470.23   3AI   ,F,MONEY LAUND-TERROR 2:CRIM COND,MONEY LAUNDER-2
776,PL 470.23   3AII  ,F,MONEY LAUNDER-TERROR 2:CONCEAL,MONEY LAUNDER-2
