"","X","age_group","arrest_boro","arrest_date","arrest_key","arrest_precinct","jurisdiction_code","ky_cd","latitude","law_cat_cd","law_code","longitude","ofns_desc","pd_cd","pd_desc","perp_race","perp_sex","x_coord_cd","y_coord_cd","year","month"
"1165",1165,"25-44","S","2017-05-18",164913330,120,0,117,40.631604621,"F","PL 2201601",-74.100586826,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","WHITE","F",956331,169400,2017,5
"1166",1166,"25-44","S","2017-05-18",164933764,121,0,235,40.64027294,"M","PL 2211001",-74.13513323,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE HISPANIC","M",946747,172571,2017,5
"1167",1167,"25-44","S","2017-05-17",164881853,123,0,235,40.514720367,"M","PL 2200300",-74.245747714,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",915920,126896,2017,5
"1168",1168,"25-44","S","2017-05-17",164871130,121,0,235,40.637614187,"M","PL 2214000",-74.138943513,"DANGEROUS DRUGS",569,"MARIJUANA, SALE 4 & 5","BLACK","M",945688,171604,2017,5
"1169",1169,"45-64","S","2017-05-17",164874824,120,0,117,40.623140111,"F","PL 2201601",-74.082847142,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","BLACK","M",961252,166311,2017,5
"1170",1170,"25-44","S","2017-05-17",164869817,121,0,235,40.637614187,"M","PL 2205002",-74.138943513,"DANGEROUS DRUGS",508,"DRUG PARAPHERNALIA,   POSSESSES OR SELLS 2","BLACK","M",945688,171604,2017,5
"1171",1171,"25-44","S","2017-05-17",164855645,120,0,235,40.621795467,"M","PL 2211001",-74.082424012,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","M",961369,165821,2017,5
"1172",1172,"45-64","S","2017-05-17",164874825,120,0,235,40.618792931,"M","PL 2214000",-74.082049292,"DANGEROUS DRUGS",569,"MARIJUANA, SALE 4 & 5","BLACK","F",961472,164727,2017,5
"1173",1173,"45-64","S","2017-05-17",164874826,120,0,117,40.623140111,"F","PL 2201601",-74.082847142,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","WHITE","F",961252,166311,2017,5
"1174",1174,"25-44","S","2017-05-16",164855686,123,0,235,40.564337844,"M","PL 2200300",-74.186278093,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",932494,144932,2017,5
"1175",1175,"25-44","S","2017-05-16",164855687,123,0,235,40.564337844,"M","PL 2200300",-74.186278093,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE HISPANIC","M",932494,144932,2017,5
"1176",1176,"25-44","S","2017-05-16",164837958,123,0,235,40.506195693,"M","PL 2200300",-74.234895979,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","F",918929,123782,2017,5
"1177",1177,"25-44","S","2017-05-16",164837957,121,0,235,40.623918176,"M","PL 2211001",-74.167405965,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","M",937779,166628,2017,5
"1178",1178,"25-44","S","2017-05-16",164814064,120,0,235,40.638242355,"M","PL 2200300",-74.078351189,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE HISPANIC","M",962505,171812,2017,5
"1179",1179,"25-44","S","2017-05-15",164778703,121,0,235,40.608844397,"M","PL 2200300",-74.161187932,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","F",939495,161133,2017,5
"1180",1180,"18-24","S","2017-05-15",164798608,120,0,235,40.635594398,"M","PL 2211001",-74.107906879,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE","M",954301,170856,2017,5
"1181",1181,"25-44","S","2017-05-15",164798607,120,0,235,40.62969268,"M","PL 2200300",-74.11122619,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",953377,168707,2017,5
"1182",1182,"45-64","S","2017-05-15",164806640,122,9,235,40.560836039,"M","PL 2200300",-74.134810595,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","F",946792,143630,2017,5
"1183",1183,"45-64","S","2017-05-15",164794555,120,0,235,40.620438955,"M","PL 2211001",-74.070956677,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","M",964552,165324,2017,5
"1184",1184,"45-64","S","2017-05-14",164776958,120,0,235,40.632036529,"M","PL 2200300",-74.122240202,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE HISPANIC","M",950321,169565,2017,5
"1185",1185,"25-44","S","2017-05-14",164776960,120,0,235,40.632036529,"M","PL 2200300",-74.122240202,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",950321,169565,2017,5
"1186",1186,"25-44","S","2017-05-14",164775636,120,0,235,40.620438955,"M","PL 2211001",-74.070956677,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","M",964552,165324,2017,5
"1187",1187,"25-44","S","2017-05-14",164776230,120,0,235,40.618792931,"M","PL 2211001",-74.082049292,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","M",961472,164727,2017,5
"1188",1188,"25-44","S","2017-05-14",164776959,120,0,235,40.632036529,"M","PL 2200300",-74.122240202,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",950321,169565,2017,5
"1189",1189,"25-44","S","2017-05-13",164760262,120,0,235,40.628269132,"M","PL 2200300",-74.080382141,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","F",961938,168179,2017,5
"1190",1190,"25-44","S","2017-05-13",164762007,120,0,235,40.61331601,"M","PL 2211001",-74.087211102,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE","M",960037,162733,2017,5
"1191",1191,"25-44","S","2017-05-13",164760261,120,0,235,40.628269132,"M","PL 2200300",-74.080382141,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",961938,168179,2017,5
"1192",1192,"25-44","S","2017-05-13",164743334,120,0,235,40.635943901,"M","PL 2211001",-74.075848012,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE HISPANIC","M",963199,170974,2017,5
"1193",1193,"45-64","S","2017-05-13",164743106,121,0,235,40.627159513,"M","PL 2200300",-74.17314571,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","BLACK","M",936188,167812,2017,5
"1194",1194,"18-24","S","2017-05-13",164759366,120,0,235,40.634086004,"M","PL 2211001",-74.123069018,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","M",950092,170312,2017,5
"1195",1195,"25-44","S","2017-05-13",164760260,120,0,117,40.63953643,"F","PL 2201601",-74.076450225,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","WHITE","M",963033,172283,2017,5
"1196",1196,"25-44","S","2017-05-13",164761198,120,0,235,40.628269132,"M","PL 2200300",-74.080382141,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","F",961938,168179,2017,5
"1197",1197,"25-44","S","2017-05-13",164760259,120,0,117,40.63953643,"F","PL 2201601",-74.076450225,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","WHITE","M",963033,172283,2017,5
"1198",1198,"25-44","S","2017-05-12",164732875,123,0,117,40.511586338,"F","PL 2200906",-74.249303727,"DANGEROUS DRUGS",505,"CONTROLLED SUBSTANCE, POSSESSION 4","WHITE","M",914928,125757,2017,5
"1199",1199,"25-44","S","2017-05-12",164740381,120,0,235,40.635807399,"M","PL 2200300",-74.117426313,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","BLACK","F",951659,170937,2017,5
"1200",1200,"18-24","S","2017-05-12",164737167,120,0,235,40.637902544,"M","PL 2211001",-74.081517912,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE","F",961626,171689,2017,5
"1201",1201,"25-44","S","2017-05-12",164738558,120,0,235,40.626121515,"M","PL 2211001",-74.073977979,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","F",963715,167395,2017,5
"1202",1202,"25-44","S","2017-05-11",164701652,121,0,235,40.638984176,"M","PL 2211001",-74.171252305,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","M",936722,172119,2017,5
"1203",1203,"25-44","S","2017-05-11",164696891,123,0,117,40.511743787,"F","PL 2200601",-74.210435395,"DANGEROUS DRUGS",510,"CONTROLLED SUBSTANCE, INTENT TO SELL 5","WHITE","M",925736,125786,2017,5
"1204",1204,"25-44","S","2017-05-10",164659998,122,0,235,40.562748925,"M","PL 2205001",-74.117546227,"DANGEROUS DRUGS",508,"DRUG PARAPHERNALIA,   POSSESSES OR SELLS 2","WHITE","F",951590,144320,2017,5
"1205",1205,"25-44","S","2017-05-10",164656071,121,0,235,40.583933282,"M","PL 2200300",-74.158697678,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",940170,152056,2017,5
"1206",1206,"25-44","S","2017-05-10",164656073,121,0,235,40.607270839,"M","PL 2200300",-74.165603111,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",938268,160562,2017,5
"1207",1207,"25-44","S","2017-05-10",164656072,121,0,235,40.583933282,"M","PL 2200300",-74.158697678,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",940170,152056,2017,5
"1208",1208,"45-64","S","2017-05-10",164633384,120,0,117,40.640754918,"F","PL 2203901",-74.076747088,"DANGEROUS DRUGS",515,"CONTROLLED SUBSTANCE,SALE 3","BLACK HISPANIC","M",962951,172727,2017,5
"1209",1209,"25-44","S","2017-05-10",164656077,120,0,117,40.63743602,"F","PL 2200906",-74.11373963,"DANGEROUS DRUGS",505,"CONTROLLED SUBSTANCE, POSSESSION 4","ASIAN/PAC.ISL","M",952683,171529,2017,5
"1210",1210,"45-64","S","2017-05-10",164656075,121,0,235,40.607270839,"M","PL 2200300",-74.165603111,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",938268,160562,2017,5
"1211",1211,"25-44","S","2017-05-10",164657891,120,0,235,40.638242355,"M","PL 2200300",-74.078351189,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE HISPANIC","M",962505,171812,2017,5
"1212",1212,"25-44","S","2017-05-10",164648341,120,0,235,40.646570434,"M","PL 2214000",-74.089117614,"DANGEROUS DRUGS",569,"MARIJUANA, SALE 4 & 5","BLACK","M",959520,174849,2017,5
"1213",1213,"45-64","S","2017-05-10",164652394,120,0,235,40.636614949,"M","PL 2200300",-74.08569225,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","BLACK","M",960467,171221,2017,5
"1214",1214,"18-24","S","2017-05-10",164661072,122,0,235,40.562748925,"M","PL 2205001",-74.117546227,"DANGEROUS DRUGS",508,"DRUG PARAPHERNALIA,   POSSESSES OR SELLS 2","WHITE","M",951590,144320,2017,5
"1215",1215,"25-44","S","2017-05-10",164626234,121,0,117,40.63697274,"F","PL 2201601",-74.131224442,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","WHITE","F",947830,171367,2017,5
"1216",1216,"25-44","S","2017-05-10",164652393,120,0,235,40.626867057,"M","PL 2200300",-74.11526349,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",952255,167679,2017,5
"1217",1217,"25-44","S","2017-05-10",164626233,121,0,117,40.63697274,"F","PL 2201601",-74.131224442,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","WHITE","M",947830,171367,2017,5
"1218",1218,"18-24","S","2017-05-10",164659997,122,0,235,40.562748925,"M","PL 2205001",-74.117546227,"DANGEROUS DRUGS",508,"DRUG PARAPHERNALIA,   POSSESSES OR SELLS 2","WHITE","M",951590,144320,2017,5
"1219",1219,"25-44","S","2017-05-10",164626235,121,0,117,40.635791742,"F","PL 2201601",-74.134241423,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","WHITE HISPANIC","F",946992,170938,2017,5
"1220",1220,"25-44","S","2017-05-10",164656070,121,0,235,40.583933282,"M","PL 2200300",-74.158697678,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",940170,152056,2017,5
"1221",1221,"25-44","S","2017-05-10",164656076,123,0,235,40.526274404,"M","PL 2200300",-74.201527985,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",928225,131074,2017,5
"1222",1222,"45-64","S","2017-05-10",164659873,121,0,235,40.634620776,"M","PL 2200300",-74.135676634,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE HISPANIC","M",946593,170512,2017,5
"1223",1223,"18-24","S","2017-05-10",164657890,121,0,235,40.630250957,"M","PL 2211001",-74.163213908,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE HISPANIC","M",938947,168933,2017,5
"1224",1224,"25-44","S","2017-05-09",164611049,121,0,235,40.633966994,"M","PL 2200300",-74.13611846,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",946470,170274,2017,5
"1225",1225,"25-44","S","2017-05-09",164608997,120,0,117,40.645022746,"F","PL 2201601",-74.077216847,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","WHITE HISPANIC","M",962822,174282,2017,5
"1226",1226,"25-44","S","2017-05-09",164593400,120,0,235,40.636282304,"M","PL 2211001",-74.086394409,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","M",960272,171100,2017,5
"1227",1227,"45-64","S","2017-05-09",164614732,121,0,235,40.633655523,"M","PL 2211001",-74.146130206,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE","M",943691,170165,2017,5
"1228",1228,"25-44","S","2017-05-08",164564571,120,0,235,40.631381713,"M","PL 2200300",-74.12622004,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","ASIAN/PAC.ISL","M",949216,169328,2017,5
"1229",1229,"18-24","S","2017-05-08",164570107,120,0,235,40.638125991,"M","PL 2214000",-74.087466921,"DANGEROUS DRUGS",569,"MARIJUANA, SALE 4 & 5","BLACK","M",959975,171772,2017,5
"1230",1230,"25-44","S","2017-05-07",164535721,121,0,117,40.627219924,"F","PL 2200906",-74.157874757,"DANGEROUS DRUGS",505,"CONTROLLED SUBSTANCE, POSSESSION 4","BLACK","M",940427,167826,2017,5
"1231",1231,"18-24","S","2017-05-07",164531713,120,0,235,40.645022746,"M","PL 2211001",-74.077216847,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE HISPANIC","M",962822,174282,2017,5
"1232",1232,"<18","S","2017-05-07",164535699,122,0,235,40.550870853,"M","PL 2200300",-74.151443923,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","F",942164,140007,2017,5
"1233",1233,"25-44","S","2017-05-07",164535700,122,0,117,40.550870853,"F","PL 2201601",-74.151443923,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","WHITE","M",942164,140007,2017,5
"1234",1234,"25-44","S","2017-05-06",164512693,121,0,117,40.609296567,"F","PL 2200605",-74.180158438,"DANGEROUS DRUGS",507,"CONTROLLED SUBSTANCE, POSSESSION 5","WHITE HISPANIC","M",934228,161308,2017,5
"1235",1235,"45-64","S","2017-05-06",164511356,120,0,235,40.63953643,"M","PL 2200300",-74.076450225,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","BLACK","M",963033,172283,2017,5
"1236",1236,"25-44","S","2017-05-06",164496713,123,0,235,40.556140326,"M","PL 2200300",-74.203345446,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","BLACK","M",927745,141956,2017,5
"1237",1237,"18-24","S","2017-05-06",164510023,120,0,235,40.611414405,"M","PL 2200300",-74.082771362,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE HISPANIC","M",961269,162039,2017,5
"1238",1238,"25-44","S","2017-05-06",164511359,120,0,117,40.619007786,"F","PL 2200906",-74.084783533,"DANGEROUS DRUGS",505,"CONTROLLED SUBSTANCE, POSSESSION 4","BLACK","M",960713,164806,2017,5
"1239",1239,"65+","S","2017-05-06",164511357,120,0,235,40.641008033,"M","PL 2200300",-74.075850166,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","BLACK","M",963200,172819,2017,5
"1240",1240,"25-44","S","2017-05-05",164468683,121,0,117,40.591574485,"F","PL 2201601",-74.15287206,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","WHITE","F",941793,154837,2017,5
"1241",1241,"45-64","S","2017-05-05",164457687,120,0,117,40.617303617,"F","PL 2201608",-74.080480597,"DANGEROUS DRUGS",502,"CONTROLLED SUBSTANCE,POSSESS 3","ASIAN/PAC.ISL","M",961907,164184,2017,5
"1242",1242,"18-24","S","2017-05-05",164458425,120,0,117,40.617303617,"F","PL 2201608",-74.080480597,"DANGEROUS DRUGS",502,"CONTROLLED SUBSTANCE,POSSESS 3","BLACK","F",961907,164184,2017,5
"1243",1243,"18-24","S","2017-05-05",164490790,123,0,235,40.498905363,"M","PL 2200300",-74.24153665,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","F",917075,121131,2017,5
"1244",1244,"18-24","S","2017-05-05",164488556,121,0,235,40.637609478,"M","PL 2200300",-74.133654174,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","F",947156,171600,2017,5
"1245",1245,"25-44","S","2017-05-05",164488558,121,0,235,40.602149716,"M","PL 2200300",-74.14034979,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE HISPANIC","M",945277,158684,2017,5
"1246",1246,"25-44","S","2017-05-05",164469822,121,0,117,40.591574485,"F","PL 2201601",-74.15287206,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","WHITE","M",941793,154837,2017,5
"1247",1247,"18-24","S","2017-05-05",164488557,121,0,117,40.637609478,"F","PL 2203901",-74.133654174,"DANGEROUS DRUGS",515,"CONTROLLED SUBSTANCE,SALE 3","WHITE","M",947156,171600,2017,5
"1248",1248,"18-24","S","2017-05-05",164457689,120,0,117,40.617303617,"F","PL 2201608",-74.080480597,"DANGEROUS DRUGS",502,"CONTROLLED SUBSTANCE,POSSESS 3","BLACK","M",961907,164184,2017,5
"1249",1249,"18-24","S","2017-05-05",164496478,121,0,235,40.637645444,"M","PL 2214000",-74.161257502,"DANGEROUS DRUGS",569,"MARIJUANA, SALE 4 & 5","BLACK","M",939495,171626,2017,5
"1250",1250,"25-44","S","2017-05-05",164468682,121,0,117,40.591574485,"F","PL 2201601",-74.15287206,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","WHITE","M",941793,154837,2017,5
"1251",1251,"45-64","S","2017-05-05",164483109,120,0,235,40.639663313,"M","PL 2200300",-74.075506334,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","BLACK","M",963295,172329,2017,5
"1252",1252,"25-44","S","2017-05-05",164492190,122,0,235,40.556981017,"M","PL 2200300",-74.169001623,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",937289,142242,2017,5
"1253",1253,"45-64","S","2017-05-04",164453441,120,0,117,40.637053606,"F","PL 2201601",-74.082637425,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","WHITE HISPANIC","F",961315,171380,2017,5
"1254",1254,"45-64","S","2017-05-04",164453442,120,0,117,40.637053606,"F","PL 2201601",-74.082637425,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","BLACK","M",961315,171380,2017,5
"1255",1255,"25-44","S","2017-05-04",164451865,120,0,117,40.637053606,"F","PL 2201601",-74.082637425,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","WHITE","F",961315,171380,2017,5
"1256",1256,"18-24","S","2017-05-04",164447708,120,0,235,40.645022746,"M","PL 2214000",-74.077216847,"DANGEROUS DRUGS",569,"MARIJUANA, SALE 4 & 5","BLACK","M",962822,174282,2017,5
"1257",1257,"25-44","S","2017-05-03",164382282,122,0,235,40.573615101,"M","PL 2205001",-74.125812108,"DANGEROUS DRUGS",508,"DRUG PARAPHERNALIA,   POSSESSES OR SELLS 2","WHITE","M",949299,148282,2017,5
"1258",1258,"25-44","S","2017-05-03",164393562,121,0,117,40.638524886,"F","PL 2201601",-74.130045667,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","WHITE HISPANIC","M",948158,171932,2017,5
"1259",1259,"25-44","S","2017-05-02",164364702,123,0,117,40.525421752,"F","PL 2200601",-74.200964277,"DANGEROUS DRUGS",510,"CONTROLLED SUBSTANCE, INTENT TO SELL 5","WHITE","M",928381,130763,2017,5
"1260",1260,"25-44","S","2017-05-01",164318428,120,0,117,40.615526415,"F","PL 2201601",-74.0860902,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","BLACK","F",960349,163538,2017,5
"1261",1261,"25-44","S","2017-05-01",164318427,120,0,235,40.615526415,"M","PL 2211500",-74.0860902,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","F",960349,163538,2017,5
"1262",1262,"18-24","S","2017-05-01",164320606,120,0,235,40.62659188,"M","PL 2211001",-74.076633534,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","M",962978,167567,2017,5
"1263",1263,"18-24","S","2017-05-01",164318432,120,0,117,40.615526415,"F","PL 2201601",-74.0860902,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","BLACK","M",960349,163538,2017,5
"1264",1264,"25-44","S","2017-05-01",164318429,120,0,117,40.615526415,"F","PL 2201601",-74.0860902,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","BLACK","M",960349,163538,2017,5
"1265",1265,"25-44","S","2017-05-01",164318430,120,0,117,40.615526415,"F","PL 2201601",-74.0860902,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","BLACK","M",960349,163538,2017,5
"1266",1266,"25-44","S","2017-05-01",164318431,120,0,117,40.615526415,"F","PL 2201601",-74.0860902,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","BLACK","M",960349,163538,2017,5
"1267",1267,"25-44","S","2017-04-30",164296967,120,0,235,40.645022746,"M","PL 2205002",-74.077216847,"DANGEROUS DRUGS",508,"DRUG PARAPHERNALIA,   POSSESSES OR SELLS 2","BLACK","F",962822,174282,2017,4
"1268",1268,"25-44","S","2017-04-30",164286662,120,0,235,40.609086274,"M","PL 2211001",-74.083521197,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE","M",961060,161191,2017,4
"1269",1269,"45-64","S","2017-04-30",164294960,121,0,235,40.621569799,"M","PL 2211001",-74.168484344,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE","F",937478,165773,2017,4
"1270",1270,"18-24","S","2017-04-30",164296938,120,0,235,40.610733812,"M","PL 2205002",-74.086343337,"DANGEROUS DRUGS",508,"DRUG PARAPHERNALIA,   POSSESSES OR SELLS 2","BLACK","M",960277,161792,2017,4
"1271",1271,"25-44","S","2017-04-30",164294230,120,0,117,40.64173826,"F","PL 2201601",-74.075678037,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","WHITE HISPANIC","M",963248,173085,2017,4
"1272",1272,"18-24","S","2017-04-29",164274871,121,0,235,40.591393732,"M","PL 2200300",-74.186094326,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","F",932566,154789,2017,4
"1273",1273,"25-44","S","2017-04-29",164258354,121,0,117,40.637202924,"F","PL 2201601",-74.149521251,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","BLACK","M",942752,171459,2017,4
"1274",1274,"25-44","S","2017-04-29",164274872,121,0,235,40.591393732,"M","PL 2200300",-74.186094326,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",932566,154789,2017,4
"1275",1275,"25-44","S","2017-04-29",164275742,121,0,117,40.637708378,"F","PL 2201601",-74.133578707,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","WHITE","F",947177,171636,2017,4
"1276",1276,"45-64","S","2017-04-29",164276720,120,0,235,40.643163812,"M","PL 2200300",-74.09957008,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",956618,173611,2017,4
"1277",1277,"25-44","S","2017-04-29",164258567,120,0,235,40.626351001,"M","PL 2200300",-74.130692006,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",947972,167497,2017,4
